scan_case,clean_case,region,n_pix,dec_min,dec_median,weighted_hit_median,unc_median,unc_p95,rmse,p95_abs_residual
A_no_rotation_24h,"No rotation, 24 h",old_pixels,304,14.477512185929925,35.68533471265204,4.117340696688131,73.63172386443922,92.07041182832897,1344.8167618737593,2848.1254059900225
A_no_rotation_24h,"No rotation, 24 h",new_pixels,428,-78.28414760510762,-19.47122063449069,0.003114895195713622,99.79243316712405,100.0,3570.149999458249,8747.180223047113
C_fast_rotation_24h_one_turn_per_hour,"Fast rotation, 24 h",old_pixels,336,9.594068226860458,35.68533471265204,4.196755797997998,39.728126822180656,88.65274765625792,1064.0259616885073,2102.4070711376994
C_fast_rotation_24h_one_turn_per_hour,"Fast rotation, 24 h",new_pixels,432,-84.14973293629666,-24.62431835216408,0.0007496231569071058,99.88399140941092,100.0,3730.6738465942476,8452.566712187647
E_same_LST_12days_30deg_step_stacked,"Same LST, 12 days, 30° step",old_pixels,336,9.594068226860458,35.68533471265204,50.65703867828228,13.07637244631633,50.26689328838965,807.4792426341227,1895.5210449352303
E_same_LST_12days_30deg_step_stacked,"Same LST, 12 days, 30° step",new_pixels,432,-84.14973293629666,-24.62431835216408,0.006969045246612345,98.89403303898902,100.0,3523.3977803076714,7369.464173953368
G_same_LST_12days_fast_hourly_stacked,"Same LST, 12 days, fast hourly",old_pixels,336,9.594068226860458,35.68533471265204,50.51291704640637,11.85581172377401,46.9199450802066,667.1140774238422,1507.8147291082
G_same_LST_12days_fast_hourly_stacked,"Same LST, 12 days, fast hourly",new_pixels,432,-84.14973293629666,-24.62431835216408,0.007306517665360479,98.71005046046497,100.0,3480.057920810331,7496.384389366061
